text,metadata
Renew by Mail. You can renew your passport by mail with application DS-82 if you meet the criteria listed on the U.S. Department of State web site. Renew by Mail Checklist. You can also renew your passport by bringing your prepared renewal application to a Post Office™ location. Get a Passport in a Hurry. Priority Mail Express. 1  Renew Your Passport Renew by Mail,{'doc_id': '95_2'}
"It was issued in your current name or you can legally document your name change; If you do not meet the criteria, you cannot apply to renew your passport by mail. You need to submit the application for a new U.S. passport (Form DS-11) and supporting documents in person at an application acceptance facility. 1. Getting your passport renewed fast is essential if your departure date is within 30 days, especially if you need to obtain a travel visa. You can get expedited service by mail in up to 3 weeks or submit the renewal form at a regional center for faster service.",{'doc_id': '95_3'}
"Renew your passport – adults outside Canada and the United States. Submit your application to the nearest Government of Canada passport issuing office abroad. If you happen to be in Canada, you can apply in person at a Passport office and a service fee will apply. To renew your passport you must be a Canadian citizen and 16 years of age and over. If you are in Canada, you may apply in person at a Passport office but you will be required to pick up your passport in person before you leave. You cannot apply at a Service Canada or Canada Post receiving agent. The passport cannot be mailed to your address outside Canada or",{'doc_id': '95_4'}
1 Renew Your Passport Renew by Mail You can renew your passport by mail with application DS-82 if you meet the criteria listed on the U.S. Department of State web site. 2  Renew by Mail Checklist You can also renew your passport by bringing your prepared renewal application to a Post Office™ location. Get a Passport in a Hurry. Priority Mail Express. 1 ,{'doc_id': '95_5'}
"You must send your application by mail. If you happen to be in Canada, you can apply in person at a passport office or a receiving agent (Service Canada or Canada Post) and make arrangements to pick it up for an additional service fee or have the passport delivered to your address in the United States. If you are in Canada, you may apply in person at a Passport office but you will be required to pick up your passport in person before you leave. You cannot apply at a Service Canada or Canada Post receiving agent. The passport cannot be mailed to your address outside Canada or",{'doc_id': '95_6'}
"1) Your current passport. To renew it, you'll have to have your current passport (and if you have more than one, you'll need to most recent). Make sure that it's in good condition, otherwise, you'll probably have to make a new one. 3) Two new passport photos. In any case, when renewing your passport, you'll need a pair of identical, recent passport photos. You can save money by making them yourself using Passport Photo.",{'doc_id': '95_7'}
"Renew or replace your adult passport. You can renew or replace your passport at any time. It costs £72.50, or £82.25 through the Post Office’s Passport Check and Send service. Time left on an existing passport is added to your new one, up to a maximum of 9 months. Unexpired visas. If you’re renewing your passport, send your previous passport with the visa attached to it with your application. Your previous passport will be returned to you. Carry both passports if you want to use the visa in the previous passport.",{'doc_id': '95_8'}
"It was the culmination of an offensive campaign waged by Confederate Gen. Robert E. Lee 's Army of Northern Virginia against Union Maj. Gen. John Pope 's Army of Virginia, and a battle of much larger scale and numbers than the First Battle of Bull Run (or First Manassas) fought on July 21, 1861 on the same ground. ",{'doc_id': '96_0'}
"Introduction. The Second Battle of Bull Run (Manassas) proved to be the deciding battle in the Civil War campaign waged between Union and Confederate armies in northern Virginia in 1862. Union Major General John Pope lost about 15,000 men in the Second Battle of Bull Run (Manassas), along with his reputation. Relieved of command, he was sent to the Army's Department of the Northwest for the remainder of the Civil War.",{'doc_id': '96_1'}
"The South won the First Battle of Bull Run also called The First Battle of Manassas. It was a surprising victory as the Northern public expected to win this as an easy victory … and the Southerners realized they were in for a long fight that would entail many losses on their side as well. The Confederates (The South) won both the battles of Bull Run (or  Manassas, as the South likes to call them.)    The first was won by Joseph E. Johnston and P.G.T. Be … auregard, over  the Union commander Irvin McDowell.    The second was won by Robert E. Lee and T.J. (Stonewall) Jackson,  over the Union commander John Pope.   The Confederates won the first battle of Bull Run at Manassas in  the Civil War.   The union tried there hardest but were unable to win",{'doc_id': '96_2'}
"The South won the First Battle of Bull Run also called The First Battle of Manassas. It was a surprising victory as the Northern public expected to win this as an easy victory … and the Southerners realized they were in for a long fight that would entail many losses on their side as well. The second was won by Robert E. Lee and T.J. (Stonewall) Jackson,  over the Union commander John Pope.   The Confederates won the first battle of Bull Run at Manassas in  the Civil War.   The union tried there hardest but were unable to win.",{'doc_id': '96_3'}
